Date,tx_count,active_addresses,tx_volume_usd,hash_rate
2020-01-18,287237,491063,691951125.4,96958912.29
2020-01-19,283960,477110,604108398.9,110180582.2
2020-01-20,313661,532773,1265736840,111649656.6
2020-01-21,315210,544525,897029395,112384193.8
2020-01-22,328586,544484,1252987750,114587805.4
2020-01-23,329918,535923,1402766346,116791417.1
2020-01-24,313887,534403,983478887.1,111649656.6
2020-01-25,285584,461312,372513968.7,120464103.2
2020-01-26,261247,429535,375372747,105038821.7
2020-01-27,279240,504693,810082885.6,94755300.65
2020-01-28,340052,589168,1052472169,107321517
2020-01-29,340562,573372,1212895194,123011831.7
2020-01-30,332558,570253,1703649922,119936535.9
2020-01-31,334434,572887,2215319754,110710648.5
2020-02-01,303724,523782,994556671,116092416.2
2020-02-02,290879,501222,610013826.8,109941824.6
2020-02-03,331012,573277,3506998581,113785944.3
2020-02-04,309190,555771,980532522.9,101484761.2
2020-02-05,368604,618126,1182655805,122243007.8
2020-02-06,315370,552411,3323586288,103791233
2020-02-07,334938,599280,1803840353,106866528.8
2020-02-08,318363,529398,1443920309,106866528.8
2020-02-09,317070,508254,744577606.6,117630064.1
2020-02-10,298104,526825,1655558310,93796521.68
2020-02-11,365583,641161,2306736287,114190850.9
2020-02-12,344615,612313,1870288291,109742275.2
2020-02-13,340081,608036,1903943551,108969442.3
2020-02-14,326078,564227,1546031521,104332444.7
2020-02-15,322721,563001,1109593959,109742275.2
2020-02-16,292236,474183,1638768688,109742275.2
2020-02-17,341491,584197,2253057178,121334769
2020-02-18,331050,569291,1513418379,115924938.6
2020-02-19,334805,580124,1880304368,108969442.3
2020-02-20,316626,563175,1635169613,97376948.41
2020-02-21,338484,574950,1133722529,119016270.3
2020-02-22,304597,525819,508369260.7,114379272.7
2020-02-23,285579,465169,737289757.9,109742275.2
2020-02-24,328890,558687,1060129347,108969442.3
2020-02-25,334593,566484,1088999982,111020255.7
2020-02-26,329967,588558,1306061365,104700775.4
2020-02-27,338781,578398,2025910515,113169220.5
2020-02-28,368590,611266,1789999977,121637665.6
2020-02-29,307527,519628,614926644.9,107010351.4
2020-03-01,309849,505885,549446378.7,136264979.8
2020-03-02,342821,608032,1226689507,114708937.8
2020-03-03,342324,593725,1346019715,117788372.4
2020-03-04,358745,625096,1344613313,128566393.4
2020-03-05,349529,603996,1347117309,125486958.8
2020-03-06,338383,601698,1586746059,119328089.6
2020-03-07,313312,526880,714006122.1,120867806.9
2020-03-08,302694,501571,750461852.2,121637665.6
2020-03-09,348211,606002,2012070399,119877105.1
2020-03-10,329698,601526,1642231325,108616241.4
2020-03-11,287492,528053,1574744357,97919187.32
2020-03-12,349978,653156,3596290367,124250397.3
2020-03-13,276798,,2755019579,102856289.2
2020-03-14,279828,517382,1169201201,105324840.1
2020-03-15,223230,413935,691118819.7,97919187.32
2020-03-16,270399,532450,1829202303,97919187.32
2020-03-17,278326,540902,1553039642,101210588.6
2020-03-18,231254,476482,1087150158,82285031.36
2020-03-19,265689,525607,1203126599,88044983.55
2020-03-20,284594,564748,2081996655,89690684.18
2020-03-21,245896,469859,647373597.9,102033438.9
2020-03-22,209154,409829,707671399.2,104501989.8
2020-03-23,259816,509038,1055238675,92159235.12
2020-03-24,278131,528586,1896290041,108616241.4
2020-03-25,218176,456328,939872246.7,75702228.85
2020-03-26,292828,539881,982877530,112492821.4
2020-03-27,276546,529197,1213708785,107197274.9
2020-03-28,240627,469113,606386218.7,93365368.43
2020-03-29,232820,428425,579110788.1,104430893.6
2020-03-30,276828,535787,1063117757,101664512.3
2020-03-31,290227,546702,1183183833,109963656.2
2020-04-01,281855,544088,861593745.7,105814084.2
2020-04-02,299176,569905,1112746186,105814084.2
2020-04-03,278763,548300,996027773.8,91290582.46
2020-04-04,253274,479599,461924504.6,108580465.5
2020-04-05,240259,452282,446883068.9,121029181.3
2020-04-06,280470,557192,1903887716,88524201.18
2020-04-07,312770,598670,1534435754,116188014
2020-04-08,286563,554336,959560031.9,103061194.8
2020-04-09,286706,544185,2311484768,112650577.8
2020-04-10,288585,550585,1101942938,119234053.2
2020-04-11,247852,474445,467888135.7,116308064.1
2020-04-12,228529,437242,408486669.6,111919080.6
2020-04-13,288113,549230,1124828314,125086031.2
2020-04-14,299391,583665,824353875.2,122891539.4
2020-04-15,310253,612959,1009167505,123623036.7
2020-04-16,322903,635870,1278047927,112650577.8
2020-04-17,284222,579437,1073444828,92900151.84
2020-04-18,289134,562996,519833202.1,115576566.9
2020-04-19,251984,485888,458165164.1,111187583.3
2020-04-20,310810,619559,999366645.3,117771058.6
2020-04-21,310851,610555,1086827837,115730561.6
2020-04-22,278755,574265,950788113,103923467.2
2020-04-23,329045,666919,1287058107,112649865.2
2020-04-24,320055,641059,1901237346,114236483.1
2020-04-25,280805,554934,588383800.4,107890011.8
2020-04-26,252833,499998,477350119.7,108683320.7
2020-04-27,311217,629817,1244890679,111856556.3
2020-04-28,323475,644967,1057322602,122169572.2
2020-04-29,331401,679872,3184852306,115029792
2020-04-30,321972,687395,2685333577,107096702.9
2020-05-01,340574,680654,1977433108,111856556.3
2020-05-02,286773,578296,650315089,117409718.7
2020-05-03,281752,553075,798356910.6,133275896.9
2020-05-04,326098,651350,1301213021,125342807.8
2020-05-05,329075,652289,1158788355,126294576.8
2020-05-06,333395,671519,1639157503,123288445.7
2020-05-07,341986,696092,1938783579,117684425.4
2020-05-08,323625,670883,2581331592,109678682.2
2020-05-09,312399,631542,1891310409,108878107.9
2020-05-10,286789,571802,1160570548,136097634.8
2020-05-11,305839,645065,1697952429,125690168.6
2020-05-12,345215,686850,1902634190,116883851.1
2020-05-13,296796,619855,1840743653,95268344.37
2020-05-14,268750,593862,1256024235,91265472.76
2020-05-15,310642,644507,1570409120,100071790.3
2020-05-16,296555,589910,904101584.2,100872364.6
2020-05-17,236808,495954,554234698.8,81658580.89
2020-05-18,273723,602631,1522447448,102473513.3
2020-05-19,274897,581379,1324908762,92066047.08
2020-05-20,280037,604523,1698883645,86971887.32
2020-05-21,298483,624412,1827598465,98579623.7
2020-05-22,278784,,1309276220,83529299.47
2020-05-23,269230,558174,659872561.7,89549429.17
2020-05-24,214530,458476,981745455.3,87291880.53
2020-05-25,265875,551378,2386079966,94064526.43
2020-05-26,295782,605213,1028006698,93312010.22
2020-05-27,292927,603823,1653961345,103847237.2
2020-05-28,299910,617362,1299498648,98579623.7
2020-05-29,280960,591013,1652605318,95569558.86
2020-05-30,286046,556912,726174719.7,117392529
2020-05-31,258427,495162,1560857802,112877431.7
2020-06-01,308312,623944,2405059314,100837172.3
2020-06-02,304114,638403,2689299632,97074591.28
2020-06-03,314000,646746,1367910769,104599753.4
2020-06-04,318285,628388,1754810884,108668660.7
2020-06-05,327082,643217,1798108013,122192367.7
2020-06-06,284873,548424,578237010.3,133797229.5
2020-06-07,252368,487527,500851759.6,108539589.2
2020-06-08,317275,625333,1476953361,110587506
2020-06-09,327074,644690,1189532513,109222228.1
2020-06-10,325163,645485,1185046065,111952783.8
2020-06-11,332490,673800,2319865800,126288201.3
2020-06-12,318274,635165,1189940933,111270144.9
2020-06-13,280181,541115,576532445.7,107856950.3
2020-06-14,275723,502951,459031700.9,116048617.4
2020-06-15,294468,606713,1689895109,94204171.77
2020-06-16,340517,683561,1657379523,106374812.7
2020-06-17,333547,669086,1698265607,108283617.6
2020-06-18,283897,582343,1191197355,97298323.04
2020-06-19,344142,674050,2333210102,111422273.2
2020-06-20,284123,553650,580481419.6,107498953.7
2020-06-21,259440,475037,536969560.5,114560928.7
2020-06-22,301396,603576,1369587320,112206937.1
2020-06-23,355256,704215,2158044284,123976895.5
2020-06-24,312321,625283,1668568263,109068281.5
2020-06-25,312183,631260,1809758026,110637609.3
2020-06-26,330381,646111,1982165061,128684878.9
2020-06-27,275489,546558,598209748,108283617.6
2020-06-28,264909,500152,602227413.2,117699584.3
2020-06-29,315424,625207,1094780887,113776264.8
2020-06-30,299733,621031,964046737.9,115344676.1
2020-07-01,382570,758469,1468279709,127111309
2020-07-02,339469,674745,1329290846,128680584.5
2020-07-03,331009,661454,1162725811,127895946.7
2020-07-04,288647,561108,598371117.1,123188120.5
2020-07-05,274104,509206,511532010.2,127895946.7
2020-07-06,338767,678157,1413260028,120834207.4
2020-07-07,345975,706177,1265052644,126326671.3
2020-07-08,347455,702636,1582500913,118480294.2
2020-07-09,362718,708162,1383313673,128680584.5
2020-07-10,345996,681724,1239897770,126326671.3
2020-07-11,306771,601249,576572385.6,122403482.8
2020-07-12,282364,525851,481367498.7,119264931.9
2020-07-13,310227,638906,1354265482,121086665.7
2020-07-14,359847,734433,1245429103,124167138.5
2020-07-15,316064,671171,1239461868,118993507.8
2020-07-16,345849,709099,1266988570,117268964.2
2020-07-17,293907,629600,1100985769,101748071.9
2020-07-18,311022,632584,699138625.6,112095333.4
2020-07-19,277093,550119,635003579.1,112957605.2
2020-07-20,309747,644972,1056788377,121580323.2
2020-07-21,312871,660884,1326906299,107783974.4
2020-07-22,364792,748958,1606938398,124167138.5
2020-07-23,336245,696765,1733033896,117268964.2
2020-07-24,369432,740460,1581504621,138825759.1
2020-07-25,293883,619497,895321520.4,122442595
2020-07-26,298580,608050,1009262428,136238943.7
2020-07-27,326769,690892,2520983909,128205972.9
2020-07-28,354742,745966,2732598812,121437040.4
2020-07-29,346521,717842,2066537370,123949530.9
2020-07-30,327789,689993,1893559565,113062072.1
2020-07-31,356906,733209,2132382807,128137015
2020-08-01,296705,644333,1282524246,114737065.8
2020-08-02,287869,616214,1161811696,118087053.1
2020-08-03,333753,708227,2630857377,135674486.5
2020-08-04,329032,708169,1514661049,121437040.4
2020-08-05,291814,655315,1382305624,108037091.1
2020-08-06,356612,762479,2122100339,130649505.5
2020-08-07,326499,707225,1897594214,127299518.2
2020-08-08,283631,625679,957307311.3,118924549.9
2020-08-09,268402,564507,819746332.1,130649505.5
2020-08-10,308367,683507,2038494057,114901504.5
2020-08-11,349952,744212,1833511323,129741892.8
2020-08-12,346405,733894,1622537211,132269332.3
2020-08-13,325346,690043,1705063981,123844534.1
2020-08-14,365679,755913,2293744967,140694130.5
2020-08-15,313760,664922,1090367766,131426852.5
2020-08-16,285069,571198,923018319.3,128056933.2
2020-08-17,292944,652100,2046439654,105309978
2020-08-18,346036,739835,2363375057,117947175.3
2020-08-19,333879,710405,1951302614,116262215.7
2020-08-20,333683,705709,1599895180,123002054.3
2020-08-21,314297,675988,1516606231,130584372.7
2020-08-22,311699,649053,947590518.4,114577256
2020-08-23,288728,569381,694626473.1,132269332.3
2020-08-24,329133,674821,1349526577,128441437.2
2020-08-25,304409,678008,1571905464,111720008.7
2020-08-26,324184,696908,1606738709,123939384.6
2020-08-27,328157,702891,1582727808,112592821.3
2020-08-28,352722,720277,2013696414,142268448.6
2020-08-29,292783,617518,936108106.1,127430634.9
2020-08-30,269114,555079,1092133418,110847196.1
2020-08-31,302920,662241,2351032935,130921885.2
2020-09-01,376508,795329,2357189691,134413135.5
2020-09-02,317449,714425,2108369094,125685009.8
2020-09-03,310922,691592,2195667067,112592821.3
2020-09-04,298286,680093,2512517216,117829696.7
2020-09-05,325523,685736,1263375219,123066572.1
2020-09-06,262820,557370,942632672.8,130921885.2
2020-09-07,327662,672721,1747148282,151762133.8
2020-09-08,332668,693543,1706304708,133652505.3
2020-09-09,314864,681429,1479239534,128478860
2020-09-10,345981,745318,1510201426,136239328
2020-09-11,308323,677215,1615058495,118993843.5
2020-09-12,300152,604531,855809354.8,146586618.7
2020-09-13,255110,540351,786517189.8,139688424.9
2020-09-14,354020,726085,1641329658,151760264.1
2020-09-15,332957,718787,1675152817,134514779.6
2020-09-16,342609,747111,1875402238,133652505.3
2020-09-17,348581,740029,1728645381,153484812.6
2020-09-18,325157,687638,1937356457,142275247.6
2020-09-19,296357,624125,1020812737,128478860
2020-09-20,259095,535691,845867147.7,135165071.8
2020-09-21,297605,644695,1618550494,139219832.8
2020-09-22,312989,678668,1620744901,123857644.3
2020-09-23,349938,733591,1930400509,136339422.4
2020-09-24,316552,684217,2038281714,131538738.5
2020-09-25,353070,741029,1904178399,162263115.4
2020-09-26,276162,591249,794309819.7,144020516.6
2020-09-27,259382,538619,789919236,145940790.2
2020-09-28,295476,629197,1644928782,123857644.3
2020-09-29,347696,735651,1756325730,135379285.6
2020-09-30,351417,748143,1561125507,149781337.3
2020-10-01,304757,679937,1674944662,119056960.4
2020-10-02,315443,689077,2283910067,130578601.8
2020-10-03,310855,642826,846455550.5,144980653.4
2020-10-04,268019,562147,634742572.5,151592064.1
2020-10-05,294986,635097,1343799081,134303836.4
2020-10-06,317922,692891,1385299160,124710705.3
2020-10-07,370554,762636,1847973952,144856280.7
2020-10-08,330227,698982,1564119347,155408725
2020-10-09,339343,714645,2052602360,136222462.7
2020-10-10,298486,631182,1149403530,137181775.8
2020-10-11,256096,541483,651622749.4,134303836.4
2020-10-12,314174,658073,1519550415,142937654.5
2020-10-13,333215,732250,1713107902,159245977.5
2020-10-14,314541,680468,1641335688,142937654.5
2020-10-15,340993,743078,1656087274,144856280.7
2020-10-16,324647,712317,1735871118,148693533.2
2020-10-17,275069,586741,694375228.6,152419671.5
2020-10-18,231557,512486,564810368.5,119288755.7
2020-10-19,303929,679146,1621572966,124259120.5
2020-10-20,330563,713764,1656442476,143146506.8
2020-10-21,311292,687152,2381891958,129229485.3
2020-10-22,339087,753892,3311533244,136187996.1
2020-10-23,323869,712518,2772642131,130223558.3
2020-10-24,306774,657714,1019815579,151099090.6
2020-10-25,242273,547380,770092624.1,116306536.8
2020-10-26,252494,579939,2143577767,109348026.1
2020-10-27,251938,600338,1916977069,98413223.45
2020-10-28,261340,615001,2517314640,99407296.42
2020-10-29,276070,652778,2135566368,107359880.1
2020-10-30,268364,635998,1893674939,110342099
2020-10-31,275796,613906,1316281835,112330244.9
2020-11-01,276280,592197,1188080330,124259120.5
2020-11-02,224609,543348,1715336328,94436931.6
2020-11-03,331673,727413,3811487631,124332259
2020-11-04,320697,707247,1988917620,132689483.1
2020-11-05,318668,729209,5149644713,122675182.5
2020-11-06,340351,756129,3527917034,127682332.8
2020-11-07,270901,608746,1502513709,121840657.4
2020-11-08,243047,555482,1123463511,115164457
2020-11-09,326383,713629,2728063356,154387134.4
2020-11-10,303270,684892,2632911828,122675182.5
2020-11-11,322277,713744,2715135370,122675182.5
2020-11-12,324855,721180,3262813497,133524008.1
2020-11-13,300040,685725,2656697442,115998982.1
2020-11-14,273511,613373,1356685553,118502557.2
2020-11-15,252715,555375,795037576.2,125178757.6
2020-11-16,311477,681273,2343880258,135534841.9
2020-11-17,347772,770689,3117390382,137334450.9
2020-11-18,362007,807705,4148880836,147831351.6
2020-11-19,311061,717377,2649430668,119839616.4
2020-11-20,348026,772326,4202034217,146956609.8
2020-11-21,311189,663959,2261632555,147831351.6
2020-11-22,271125,587237,1454587917,152205060.2
2020-11-23,297840,671932,2703213541,128587033.6
2020-11-24,333293,756417,4162955938,118964874.6
2020-11-25,361990,812699,3581534996,135584967.4
2020-11-26,323975,736612,3560329146,131211258.8
2020-11-27,322445,719237,3539855460,134710225.7
2020-11-28,293949,644206,1310741286,134710225.7
2020-11-29,263573,589008,1353406965,135399801.3
2020-11-30,256551,623554,3302208582,107610727.9
2020-12-01,378068,841581,4627255394,144750713.7
2020-12-02,327019,756978,2983704874,124752259.8
2020-12-03,346921,777633,2744199631,149512250.3
2020-12-04,318894,729984,3109317273,137132255
2020-12-05,282599,642981,1245963842,137132255
2020-12-06,258624,582059,1002450425,129513796.4
2020-12-07,300906,673269,2103990332,142846099
2020-12-08,330970,737193,3771844232,137132255
2020-12-09,321079,748572,2599989621,132370718.4
2020-12-10,313649,713602,3877167092,123799952.5
2020-12-11,304735,711679,2913875515,131418411.1
2020-12-12,295410,654893,1929697457,125704567.1
2020-12-13,276160,611911,3450322095,148463110.1
2020-12-14,314350,696656,2685900126,134574371.4
2020-12-15,320440,722550,3108771397,129933875.8
2020-12-16,315217,751162,4228699632,132718173.2
2020-12-17,309481,754492,5540206537,119724785.6
2020-12-18,375549,851929,6176614858,145711560.8
2020-12-19,343536,756109,2768897617,146639659.9
2020-12-20,282043,638816,2436345571,140142966.1
2020-12-21,269834,649848,3918912339,126221479.4
2020-12-22,324163,738842,6418279943,132718173.2
2020-12-23,338463,782736,6427851084,142927263.4
2020-12-24,269559,639280,4019021845,116940488.2
2020-12-25,303901,662980,2352003685,133646272.3
2020-12-26,273954,627843,2615234143,127149578.5
2020-12-27,309005,696527,4714768343,137358668.7
2020-12-28,308983,717073,8026930077,147938034
2020-12-29,336311,775919,5504342175,140537799.4
2020-12-30,338258,807268,5840540995,159029615.1
2020-12-31,344918,809871,5636631338,153482070.4
2021-01-01,258080,609741,4343208402,137764027
2021-01-02,297111,711719,6152237015,139613208.6
2021-01-03,359116,812749,5847742860,146085344.1
2021-01-04,373734,851667,7503147813,159954205.9
2021-01-05,354091,845343,6775407806,145160753.3
2021-01-06,397384,924851,7549976673,163652569
2021-01-07,401744,940647,9896769613,155331252
2021-01-08,358526,883788,8838843563,136839436.2
2021-01-09,321389,760179,5814286455,133808024.5
2021-01-10,331865,768365,4278195465,162879650.9
2021-01-11,333958,801285,6926936906,157757649.3
2021-01-12,336627,796457,7357383073,151611247.4
2021-01-13,319167,772596,5277220347,155708848.7
2021-01-14,338809,802110,8352711917,150586847.1
2021-01-15,344002,808283,6530346132,158782049.6
